host_id,time,memory
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:36:00,30.861954
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:36:00,30.861954
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:36:00,30.861954
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:36:00,30.861954
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:41:00,31.624223
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:41:00,31.624223
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:41:00,31.624223
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:41:00,31.624223
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:41:00,31.624223
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:41:00,31.624223
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:41:00,31.624223
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:41:00,31.624223
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:41:00,31.624223
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:41:00,31.624223
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:41:00,31.624223
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:41:00,31.624223
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:46:00,30.782511
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:51:00,30.748965
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 14:56:00,30.716587
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:01:00,31.759172
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:01:00,31.759172
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:01:00,31.759172
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:01:00,31.759172
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:01:00,31.759172
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:01:00,31.759172
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:01:00,31.759172
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:01:00,31.759172
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:01:00,31.759172
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:01:00,31.759172
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:01:00,31.759172
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:01:00,31.759172
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:06:00,31.986868
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:11:00,32.037438
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:16:00,32.883227
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:21:00,32.557323
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:21:00,32.557323
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:21:00,32.557323
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:21:00,32.557323
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:21:00,32.557323
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:21:00,32.557323
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:21:00,32.557323
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:21:00,32.557323
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:21:00,32.557323
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:21:00,32.557323
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:21:00,32.557323
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:21:00,32.557323
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:26:00,31.82605
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:31:00,31.692627
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:36:00,31.730918
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:41:00,31.79608
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:46:00,32.024968
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:51:00,31.978594
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 15:56:00,32.24935
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:01:00,31.463143
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:01:00,31.463143
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:01:00,31.463143
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:01:00,31.463143
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:01:00,31.463143
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:01:00,31.463143
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:01:00,31.463143
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:01:00,31.463143
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:01:00,31.463143
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:01:00,31.463143
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:01:00,31.463143
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:01:00,31.463143
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:06:00,31.523012
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:06:00,31.523012
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:06:00,31.523012
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:06:00,31.523012
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:06:00,31.523012
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:06:00,31.523012
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:06:00,31.523012
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:06:00,31.523012
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:06:00,31.523012
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:06:00,31.523012
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:06:00,31.523012
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:06:00,31.523012
26035cd8-eff2-4802-82db-34674afe8fa9,2019/2/25 16:06:00,31.523012
